"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"H86LB8AF","preprint","2012","Williamson, Claudia R.","Contracting Institutions","","","","10.2139/ssrn.2191298","https://papers.ssrn.com/abstract=2191298","Property rights institutions, including contract enforcement, are recognized as a fundamental determinant to economic performance. However, understanding how to secure property remains elusive. This paper attempts to provide a theoretical framework and empirical analysis to unpack the black box of property rights. The framework entails distinguishing between private and public protection and subsequent enforcement mechanisms. Previous findings suggest that informal, cultural rules underlie constraints on government predation. Following this logic, this study asks how contract enforcement is achieved – through formal or informal mechanisms? After controlling for reverse causality, the empirical results suggest that informal cultural mechanisms protect against private predation and support contracting institutions while the formal institutions are insignificant. These results are robust to a variety of model specifications, multiple instrumental variables and a range of control variables.","2012-12-18","2022-10-06 23:43:24","2022-10-06 23:43:24","2022-10-06 23:43:24","","","","","","","","","","","","","Rochester, NY","en","","SSRN Scholarly Paper","","","Social Science Research Network","","","","","","","Culture; Contract Enforcement; Formal Institutions; Informal Institutions; Property Rights","","","","","","","","","","","","","","","","","","","2191298","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SZZPIG38","journalArticle","","Williamson, Claudia R.","Constraining Predation","","","","","","","","2022-10-06 23:48:20","2022-10-06 23:48:20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ESFP7BMX","journalArticle","1960","Woodger, J. H.","Biology and physics","The British Journal for the Philosophy of Science","","","","","","1960","2022-10-07 03:08:59","2022-10-07 03:08:59","","89-100","","42","11","","","","","","","","","","","","","","","","","ISBN: 0007-0882 Publisher: Oxford Academic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8FFWEAHT","journalArticle","","VOLBEDA, FOLKERT","GOVERNORS AND GOVERNED","","","","","","","","2022-10-07 03:11:02","2022-10-07 03:11:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ML68E2K4","journalArticle","2015","Von Jacobi, Nadia; Chiappero Martinetti, Enrica; Giroletti, Toa; Maestripieri, Lara; Ceravolo, Flavio","D3. 5 Toolkit (Methodology)","","","","","","","2015","2022-10-07 03:12:02","2022-10-07 03:12:02","","","","","","","","","","","","","","","","","","","","","","ISBN: 0993207855","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KDURH86C","journalArticle","2002","Thomas, Kevin","The Other","Peace Review","","","","","","2002","2022-10-07 03:15:06","2022-10-07 03:15:06","","331-336","","3","14","","","","","","","","","","","","","","","","","ISBN: 1040-2659 Publisher: Taylor & Francis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEY72Y67","thesis","2019","Rahman, Saleem ur","Toward a greener globe : In the pursuit of culturally embedded pathways to sustainable consumption","","","","","https://osuva.uwasa.fi/handle/10024/9982","Consumers may enjoy the pleasure of preventing environmental degradation by purchasing environmentally friendly products. However, sustainable consumption is complex type of decision-making, and “greening” the consumption patterns of consumers is not straightforward. There are many motives that consumers may have for buying environmentally friendly products. In view of that, this dissertation examines individual vs collective culturally congruent motives for sustainable consumption.    The first essay of this dissertation examines the role of horizontal and vertical individualism vs collectivism cultural values (H/V IND-COL) in the relationship between green branding and consumers’ green behavioral intentions (e.g. word-of-mouth intentions, the willingness to pay a premium, and purchase intentions). Consumers’ intentions to purchase green products differ with respect to their cultural backgrounds. The second essay explores how H/V IND-COL cultural values are reflected in consumers’ organic food choice motivations and product perceptions when viewed through the lens of life goals. Consumers’ cultural values and life goals both converge and diverge regarding their organic food-product choices. The third essay examines the role of regulatory focus as a personal motivational construct in determining consumers’ sustainable product-consumption experience in H/V IND-COL cultures. This third essay demonstrates that H/V IND-COL values influence consumers’ prevention-focused and promotion-focused environmental behavior. The fourth essay examines if environmental responsibility as a personal motivational construct mediates the effects of H/V IND-COL cultural values on consumers’ environmental attitudes and purchase intentions. Environmental responsibility not only influences consumers’ environmental behavior but also plays a mediating role between H/V IND-COL cultural values and environmental behavior.    The findings of this dissertation contribute to existing research on cross-cultural sustainable consumption, specifically to the research examining individual vs collective cultural motives of sustainable consumption. The results indicate significant differences between consumers’ sustainable consumption choices in countries whose cultures could be broadly described as “individualistic” and “collectivistic.”  The results of this dissertation have the potential to help companies tailor culturally congruent green marketing and advertising strategies.","2019-12-03","2022-10-07 03:16:01","2022-10-07 03:16:01","2022-10-07 03:16:01","","","","","","","Toward a greener globe","","","","","Vaasan yliopisto","","eng","","doctoralThesis","","","osuva.uwasa.fi","","Accepted: 2019-12-03T04:54:40Z ISBN: 9789524768924 Journal Abbreviation: Kohti vihreämpää maailmaa : kulttuurierojen ymmärtäminen kestävän kulutuksen edistämisen väylänä","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DQNIW5Q2","thesis","","Stowe, Carol Ann","Stories of community","","","","","https://www.proquest.com/docview/304183630/abstract/E0A377485A9140EFPQ/1","Stories of Community is a case study of the underlying structure of social relationships in a Lutheran elementary school thought to exemplify community. Community is a highly contextualized phenomenon, each manifestation differing from any other because of the time and place in which it forms and the individual lives of its members. Qualitative research methods were chosen because of their strength in dealing with this ambiguity. Observations were conducted at the school during the spring of 1993. In addition, the entire staff and the school principal were interviewed using a life story format. Less demanding interviews were conducted with representatives of the board, parents, and students. Research questions concerned perception of a democratic power structure, recognition of the voice of all members in the curriculum, and the existence of dyadic caring relationships. Data addressing these questions were analyzed from three organizational perspectives: Integration, Differentiation, and Fragmentation. These perspectives respectively hold that organizations can be seen as having a shared culture, being comprised of subcultures, or incorporating ambiguity. Analysis found the principal to have a power-with leadership style that might be described as a developmental variant of democratic. The underlying structure of the community is generated by dyadic caring relationships which are dynamic, interconnecting, and support one another. This phenomenon is vigorous at the core and weakest at the periphery. Accordingly, not all members felt their voices were heard and values articulated. Possible practical implications include the need for reform initiatives and preparation programs to incorporate the understanding that community is formed when individuals, each product of a personal history, connect in dyadic caring relationships. Many reform efforts fail because they expect a uniformity in regards to values that is not consonant with the time and place in which they exist. Its implications for preparation programs are significant in that the level of abstraction and tolerance for ambiguity that community building demands are not reflected in current programs. Parallel studies are needed that examine the nature of community in schools that differ in source of funding, size, and location.","","2022-10-07 03:20:58","2022-10-07 03:20:58","2022-10-07 03:20:58","","255","","","","","","","","","","Northwestern University","United States -- Illinois","English","Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.","Ph.D.","","","ProQuest","","ISBN: 9798209054825","","","","","social relationships; Education; narrative","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AS6C8HNA","journalArticle","1994","Sharma, S. L.","Review of Social Stratification","Sociological Bulletin","","0038-0229","","https://www.jstor.org/stable/23634579","","1994","2022-10-07 03:22:19","2022-10-07 03:22:19","2022-10-07 03:22:19","103-107","","1","43","","","","","","","","","","","","","","","JSTOR","","Publisher: [Sage Publications, Ltd., Sage Publications, Inc.]","","","","","","","","","","","","","","","","","","","","Gupta, Dipankar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DRAXA6KR","thesis","1995","Saim, Dyg Hajah Sainah Binte Haji","The role of public bureaucracy in policy implementation: The case of the Brunei national housing scheme","","","","","https://www.semanticscholar.org/paper/The-role-of-public-bureaucracy-in-policy-The-case-Saim/398868fb88565dab88da8bb5fb8c0c02cd484ba9","This study is an analysis of the implementation of the Brunei  Darussalam National Housing Scheme as translated in the role and activities of the Brunei Darussalam Housing Development Department.  This is an attempt to find out the success or failure of the  scheme implementation as carried out by the Housing Development Department as its implementing agency. The Government through the department has acted as provider of housing in most aspects of the country&#39;s development. This study is mainly based on secondary data and personal interviews, and this collection was carried out within  a limited time of a couple of months.","1995","2022-10-07 03:24:29","2022-10-07 03:24:59","2022-10-07 03:24:29","","","","","","","The role of public bureaucracy in policy implementation","","","","","","","en","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y9TLLT33","thesis","","Salazar-Castillo, Leah Trokner","Cultural Challenges for Chinese Expats in Denmark","","","","","https://research.cbs.dk/en/studentProjects/cultural-challenges-for-chinese-expats-in-denmark","","","2022-10-07 03:33:11","2022-10-07 03:33:46","2022-10-07 03:33:11","","","","","","","","","","","","","","en","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ECEIKWJ5","journalArticle","2022","Seavey, Ian","A Tale of Two Storms: U.S. Army Disaster Relief in Puerto Rico and Texas, 1899–1900","Journal of Advanced Military Studies","","2164-4217","","https://muse.jhu.edu/article/857229","This article argues that the disaster relief efforts following hurricanes in Puerto Rico in 1899 and Galveston, Texas, in 1900 represent a watershed in American military history. These two cases highlight a critical juncture where the U.S. Army became the lead federal agency in imperial and domestic disaster relief and established a precedent that lasted well into the twentieth century. By declaring martial law, directly overseeing relief efforts, and plugging into existing social hierarchies, the Army and local elites completely reconstructed the political, economic, and social order of both locales. As this was a relatively new role for the Army, they relied on the local social hierarchy as a matter of expediency because of the absence of any existing doctrine to guide their disaster relief efforts. These Army relief efforts culminated in fostering two antidemocratic governments: a colonial regime in Puerto Rico and the first commission-style government in Galveston that upheld Jim Crow policies that were eventually replicated throughout the United States.","2022","2022-10-07 03:38:31","2022-10-07 03:38:31","2022-10-07 03:38:31","15-36","","1","13","","","A Tale of Two Storms","","","","","","","","","","","","Project MUSE","","Publisher: Marine Corps University Press","","","","","disaster relief; imperialism; Puerto Rico; Galveston; Jim Crow; U.S. Army","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MHNKRPW4","thesis","2019","Reetz, David Kristian","Embracing uncertainty: A study of organizational search and structure","","","","","","","2019","2022-10-07 03:42:43","2022-10-07 03:42:43","","","","","","","","","","","","","Universitätsbibliothek der TU München","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ELP29H9C","journalArticle","2001","Reuter, Thomas","Review of Hierarchies in Action: Cui Bono?","American Anthropologist","","0002-7294","","https://www.jstor.org/stable/684173","","2001","2022-10-07 03:45:57","2022-10-07 03:45:57","2022-10-07 03:45:57","1201-1203","","4","103","","","Review of Hierarchies in Action","","","","","","","","","","","","JSTOR","","Publisher: [American Anthropological Association, Wiley]","","","","","","","","","","","","","","","","","","","","Diehl, Michael W.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8U6CF6U9","presentation","","Revillard, Anne","THE STATE","","","","","","","","2022-10-07 03:47:59","2022-10-07 03:48:03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E2TBVTA3","thesis","2016","Ross, William","SIMULACRA","","","","","","","2016","2022-10-07 03:52:10","2022-10-07 03:52:10","","","","","","","","","","","","","University of New Brunswick.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T3H4TIED","journalArticle","","Caliendo, Lorenzo; Opromolla, Luca David; Mion, Giordano; Rossi-Hansberg, Esteban","Productivity and Organization in Portuguese Firms","","","","","","The productivity of ﬁrms is, at least partly, determined by a ﬁrm’s actions and decisions. One of these decisions involves the organization of production in terms of the number of layers of management the ﬁrm decides to employ. Using detailed employer-employee matched data and ﬁrm production quantity and input data for Portuguese ﬁrms, we study the endogenous response of revenue-based and quantity-based productivity to a change in layers: a ﬁrm reorganization. We show that as a result of an exogenous demand or productivity shock that makes the ﬁrm reorganize and add a management layer, quantity based productivity increases by about 4%, while revenue-based productivity drops by more than 4%. Such a reorganization makes the ﬁrm more productive, but also increases the quantity produced to an extent that lowers the price charged by the ﬁrm and, as a result, its revenue-based productivity.","","2022-10-07 03:55:04","2022-10-07 03:55:04","","69","","","","","","","","","","","","","en","","","","","Zotero","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UE632FJL","journalArticle","2016","Petrova, Y. A.","Ethnography of communication","Гуманитарные и социально-экономические науки","","","","","","2016","2022-10-07 03:57:05","2022-10-07 03:57:05","","88-90","","2","","","","","","","","","","","","","","","","","","ISBN: 1997-2377 Publisher: Федеральное государственное автономное образовательное учреждение высшего …","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L5GPDYJ6","journalArticle","2016","Mai, Tam","The Power of Bureaucracy","Journal of Us-China Public Administration","","","","","","2016","2022-10-07 04:01:22","2022-10-07 04:01:22","","244-255","","4","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UQY6LTQR","thesis","2020","Oedzes, Jacoba","Informal hierarchy: an investigation into the antecedents and consequences","","","","","","Informal hierarchies are a ubiquitous feature of groups and teams. Drawing from prior literature on informal hierarchies, this dissertation highlights two key problems that restrain our theoretical understanding of informal hierarchies. First, little is known about when and why groups develop weaker or stronger informal hierarchies. Second, both theory and findings on the consequences of in informal hierarchy strength are contradictory with studies showing both positive and negative effects on performance outcomes. The present dissertation addresses both these issues, by identifying antecedents of informal hierarchy strength; and studying its conditional relationship with team performance and team creativity. In doing so, this dissertation enriches our understanding of the nomological network and will help organizations to more effectively deal with issues around hierarchical organization.","2020","2022-10-07 04:02:24","2022-10-07 04:02:24","","","","","","","","Informal hierarchy","","","","","University of Groningen, SOM research school","[Groningen]","","","Thesis fully internal (DIV)","","","the University of Groningen research portal","","ISBN: 9789403423623 DOI: 10.33612/diss.116926970","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4W2YN57A","journalArticle","2015","Mandoki, Katya","The status of aesthetics today","SAJ-Serbian Architectural Journal","","","","","","2015","2022-10-07 04:04:17","2022-10-07 04:04:17","","57-66","","1","7","","","","","","","","","","","","","","","","","ISBN: 1821-3952","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4FVZW4QA","journalArticle","2013","Link, William A.; Levine, Bruce","Review of The Fall of the House of Dixie: The Civil War and the Social Revolution That Transformed the South, LevineBruce","Journal of the Civil War Era","","2154-4727","","https://www.jstor.org/stable/26062113","","2013","2022-10-07 04:06:54","2022-10-07 04:06:54","2022-10-07 04:06:54","604-607","","4","3","","","Review of The Fall of the House of Dixie","","","","","","","","","","","","JSTOR","","Publisher: University of North Carolina Press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AJNI3FV2","journalArticle","","KUBICEK, Herbert","Governance of Interoperability in Intergovernmental Services","","","","","","","","2022-10-07 04:08:28","2022-10-07 04:08:28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TXEXHC9L","thesis","2019","Kumaran, Murugan Senthamizh","Managing Organisational Capabilities: The Nexus of Strategy and Communicative Practices in a Defence Organisation","","","","","","","2019","2022-10-07 04:10:25","2022-10-07 04:10:29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8C2ZINTE","conferencePaper","2004","Lake, David A.","Hierarchy in international relations: Authority, sovereignty, and the new structure of world politics","annual meeting of the American Political Science Association, Chicago","","","","","","2004","2022-10-07 04:15:09","2022-10-07 04:15:09","","","","","2","","","","","","","","Citeseer","","","","","","","","","Issue: 5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FJ5CL9A8","conferencePaper","2004","Lake, David A.","Hierarchy in International Relations: Authority, Sovereignty, and the New Structure of World Politics1","American Political Science Association (ASPSA) Annual Meeting","","","","","","2004","2022-10-07 04:21:03","2022-10-07 04:21:03","","","","","","","","","","","","","Citeseer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MRA25QRR","book","2020","James, Anthony G.","Black Families: A Systems Approach","","978-1-5165-2440-2","","","","In Black Families: A Systems Approach, Anthony James convenes the voices of social scholars to examine the multifaceted nature of black family life. Grounded in family systems theory, the book provides readers with a unique lens through which to better understand the structures of, and processes within, black families. Through interaction with valuable literature and nuanced perspectives, readers learn to embrace a multidimensional perspective of black family life.  The text begins by presenting theory, history, and methods of engaging in research with black family life. Chapters explore belief systems and contextual influences, including perspectives on fatherhood, the dynamics of military and interracial families, and the effects of mass incarceration on black families. The text examines family processes and structures, addressing racial socialization, marriage, divorce, interfaith relationships, and more. Readers learn about mental health and well-being from a clinician's perspective and how economics and politics impact black families systems. The final section speaks to the future, with suggestions for expanding and improving research, practice, theory, and policy related to black family life.  Featuring relevant social inquiry and scholarly perspective, Black Families is an ideal textbook for courses that explore family theories and diverse family systems and structures.Anthony G. James, Jr. holds a Ph.D. in human development and family studies from the University of Missouri. He is an associate professor and the director of the Family Science Program at Miami University in Oxford, Ohio. He has authored/coauthored numerous scholarly book chapters and refereed articles in a variety of publications, including Handbook of Child Behavioral Issues: Evidence-based Approaches to Prevention and Treatment, School Psychology Review, Journal of Family Theory and Review, and Journal of Youth and Adolescence, to name a few.","2020","2022-10-07 04:25:50","2022-10-07 04:25:50","","","306","","","","","Black Families","","","","","Cognella, Incorporated","","en","","","","","Google Books","","Google-Books-ID: AfDTswEACAAJ","","","https://www.google.com/books?id=AfDTswEACAAJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B452U9WH","journalArticle","2007","Ellman, Matthew; Pezanis-Christou, Paul","Organisational structure, communication and group ethics","","","","","","","2007","2022-10-07 04:37:03","2022-10-07 04:37:53","","","","","","","","","","","","Centre de Referència en Economia Analítica","","","","","","","","","","Publisher: Citeseer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JHFEHEAC","journalArticle","1998","Erb, Maribeth","Review of Origins, Ancestry and Alliance: Explorations in Austronesian Ethnography. Vol. 3","Southeast Asian Journal of Social Science","","0303-8246","","https://www.jstor.org/stable/24492913","","1998","2022-10-07 04:39:37","2022-10-07 04:39:37","2022-10-07 04:39:37","119-123","","2","26","","","Review of Origins, Ancestry and Alliance","","","","","","","","","","","","JSTOR","","Publisher: Brill","","","","","","","","","","","","","","","","","","","","Fox, James J.; Sather, Clifford","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S2M3DS5A","thesis","2011","Bougard, Katherine Giroux","Lifelong Learning in the European Union","","","","","","","2011","2022-10-07 04:41:37","2022-10-07 04:41:41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QG5G95ZI","conferencePaper","2000","Johanson, Martin","Anonymity, hierarchy and stability some retrospective observations on soviet industrial networks in the planned economy","Proceedings of the 16th IMP-conference, Bath, UK","","","","","","2000","2022-10-08 03:53:44","2022-10-08 03:53:44","","","","","","","","","","","","","Citeseer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HPRWGPZ7","thesis","","Warren, Gloria Denise","Another day's journey in the life of a Black church: Embedded and sacred patterns for families","","","","","https://www.proquest.com/docview/304265370/abstract/F00A67EB01F04677PQ/1","Family life is both a universal and diverse experience in human society, with each culture proffering an adaptive formula for family life roles. Family life represents a set of customs that have evolved in the context of history and in response to adverse factors in the environment. This suggests that inherent in informal instruction about family life is the implied responsibility of accomplishing cultural goals. The purpose of this study was to examine: (1) how does the Black Baptist church preserve African American culture and family life? (2) how is family life taught through rituals and symbolic roles in the Black Church? and (3) how do Vygotsky's theory and concepts explain the cultural and cognitive process of passing on instruction for family life? Ethnographic field methods were used to both collect and analyze data. The data consisted of twenty-six informant interviews, a series of thirty observations of Black Church scenarios, and a Women's Christian conference address. Findings revealed that underlying the social and historical process in the Black Church is an African worldview in which knowledge about family life is constructed as a shared experience with the community of believers. This shared experience is one in which ritual specialists, the pastor, ministers, deacons and church mothers become key transmitters of culture and teachers of family life education. The implications of these findings are that parent education may be embedded in a social context and that parenting, as a body of knowledge, lies within the larger pattern of cultural goals and values. The idea that learning occurs through the performance of ritual suggests that where parenting is taught is just as important as how it is taught. Implications for family educators working with African American families are: (1) the Black Church provides a culturally-approved context and model of instruction (2) knowledge about family life may be embedded in the larger pattern of African American cultural goals and values and (3) spirituality undergirds the learning that transforms religious rituals into social rituals that become successful patterns for family life.","","2022-10-08 03:58:10","2022-10-08 03:58:10","2022-10-08 03:58:10","","194","","","","","Another day's journey in the life of a Black church","","","","","University of Minnesota","United States -- Minnesota","English","Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.","Ph.D.","","","ProQuest","","ISBN: 9780591092318","","","","","Philosophy; religion and theology; Social sciences","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SMYNYIKR","thesis","","Watson, Justin George","Closed fists, open hands: Literary modernism and the rhetorics of protofascism and radical humanism","","","","","https://www.proquest.com/docview/304611036/abstract/70E91294B8284563PQ/1","Rebecca West's Black Lamb, Grey Falcon, an epic paean to what West viewed as Yugoslavia's multiethnic democracy of the 1930s, can be viewed as a summary metanarrative for the clash between two great strands of literary modernism, a struggle that manifested itself in literary, cultural, personal, and political contexts. On the one hand there is modernist antihumanism, perhaps most overtly presented in the writings of Georgian avant-garde intellectual T. E. Hulme. In his posthumously published Cinders, Hulme, perhaps the most analytical spokesperson for antihumanism in the months preceding the publication of Wyndham Lewis's Blast, referred to his philosophy as the “Valet to the Absolute” (19). Hulme and his antihumanist contemporaries in Georgian London, most notably Pound and Lewis, were servants to this Absolute, an absolute that was set in opposition to life—cacophonous, multifarious, amorphous life. This antihumanism is by no means an abberration among the Georgian avant-garde; an examination of a journal like The Egoist reveals just how widespread these attitudes were among artists and intellectuals. It was artists like Wyndham Lewis, with their roots in the antihumanist millieu of the Geogian avant-garde, who became oriented positively in various ways to fascism through what Frederic Jameson has labeled “protofascism.” For Lewis, protofascist ideology was the corrective to “degeneracy,” to cacophonous mulifariousness, to democracy's egalitarian mediocrity, to familial sentimentality—in short, the corrective to the offensiveness (from his perspective) of concrete, quotidian and multifarious humanity as it actually dares to exist. In contrast, Rebecca West, a contributor to Lewis's Blast, represents a modernist trajectory that defends the value of the concrete, quotidian individual in the West, in all of his or her organic imperfection and finitude. This strand of modernism does not want to dispense with the tradition of humanism; rather, this trajectory wants to extend radically the value of individual human lives as the cornerstone of political, social, and aesthetic reference.","","2022-10-08 04:01:40","2022-10-08 04:01:40","2022-10-08 04:01:40","","236","","","","","Closed fists, open hands","","","","","University of Notre Dame","United States -- Indiana","English","Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.","Ph.D.","","","ProQuest","","ISBN: 9780599516571","","","","","Ezra; Ezra Pound; Hulme; Language; Lewis; Literary; literature and linguistics; Modernism; Pound; Protofascism; Radical humanism; Rebecca; Rebecca West; Rhetorics; T. E.; T. E. Hulme; West; Wyndam Lewis; Wyndham","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P2J75A3H","book","2008","Piron, Sylvain","Deplatonising the Celestial Hierarchy. Peter John Olivi's interpretation of the Pseudo-Dionysius","","","","","","","2008","2022-10-08 04:08:41","2022-10-08 04:08:41","","","","","","","","","","","","","Ashgate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8QRAYWDK","thesis","","Webster, Shirley Ann","Development and implementation of a children's therapy group","","","","","https://www.proquest.com/docview/304505941/abstract/59CF97C79CDE4F3EPQ/1","With a history dating back to the early 1900s, group therapy is a recognized and respected branch of psychotherapy with both adults and children. In addition to allowing the therapist to engage in a variety of strategies, group therapy provides models of behavior, role play for rehearsal, and a system for companionship for clients of all ages. For children, a group provides a lifelike representation of their everyday world, providing unique opportunities for them to interact with peers about their feelings, thoughts, and behaviors. As with adults, there are advantages and disadvantages of doing group work with children, and the therapist must make important decisions about the nature of the group before beginning. This creative component thesis examines group therapy in general and its application with children in specific. The information gathered provides the basis for the development, implementation, and evaluation of a child therapy group conducted by the author. This group was attended by five children, lasted for eight weeks, and involved several therapeutic strategies and approaches.","","2022-10-08 04:25:48","2022-10-08 04:25:48","2022-10-08 04:25:48","","76","","","","","","","","","","University of Alaska Anchorage","United States -- Alaska","English","Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.","M.S.","","","ProQuest","","ISBN: 9780599004320","","","","","Psychology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6LHBQBE5","thesis","","Njue, Jane Rose Muthoni","Effects of boundary regulation on children's academic performance: A systems perspective of family functioning","","","","","https://www.proquest.com/docview/304991292/abstract/2649B58970E64EC2PQ/1","Systems theory was used to link family functioning in the task of boundary regulation to adolescents' academic performance. Boundary regulation, a family task defined in terms of proximity and generation hierarchy, is believed to be the most critical to family functioning because it sets a precondition for the execution of other family tasks. Data from Wave II of the National Survey of Families and Household (NSFH) were used to identify family interaction patterns that reflect proximity and generation hierarchy aspects of boundary regulation, utilizing both parent and adolescent responses. Proximity was measured by items representing physical and emotional closeness of family members, while generation hierarchy was measured by reciprocal role enactment by parents and adolescent children. Exploratory principal component factor analysis was performed separately for parents and adolescents, to identify the items loading on the proximity and generation hierarchy. Second-order factor analysis, performed to further reduce the factors, combined proximity and generation hierarchy to form the family functioning variables for the regression analysis. Results indicated that boundary regulation was a strong predictor of academic performance and that second order factors were better predictors of academic performance for both the parents and adolescents. Contribution and significance of the findings to the field of family studies and to the general academic performance literature were discussed. Suggestions for further research as well as the implication of the research findings for policy in family life education and school and community interventions were also outlined.","","2022-10-08 04:31:23","2022-10-08 04:31:23","2022-10-08 04:31:23","","132","","","","","Effects of boundary regulation on children's academic performance","","","","","Iowa State University","United States -- Iowa","English","Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.","Ph.D.","","","ProQuest","","ISBN: 9780542477874","","","","","Academic performance; Boundary regulation; Children; Education; Family functioning; Social sciences","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WPQR63KM","report","2013","Mumtaz, Zubia","Are community midwives addressing the inequities in access to skilled birth attendance in Punjab, Pakistan?","","","","","","","2013","2022-10-08 20:33:11","2022-10-08 20:33:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
